data,hora_inicio,duracao_segundos
2024-12-19,19:46:17,10.06
2024-12-19,19:46:29,10.05
2024-12-19,19:46:41,10.07
2024-12-19,19:46:53,10.05
2024-12-19,19:47:06,10.08
2024-12-19,19:47:18,10.07
2024-12-19,19:47:30,10.07
2024-12-19,19:47:42,10.02
2024-12-19,19:47:54,10.04
2024-12-19,19:48:06,10.06
2024-12-19,19:48:18,10.08
2024-12-19,19:48:30,10.02
2024-12-19,19:48:42,10.05
2024-12-19,19:48:54,10.01
2024-12-19,19:49:06,10.05
2024-12-19,19:49:18,10.02
2024-12-19,19:49:30,10.07
2024-12-19,19:49:42,10.03
2024-12-19,19:49:54,10.06
2024-12-19,19:50:06,10.01
2024-12-19,19:50:18,10.08
2024-12-19,19:50:30,10.05
2024-12-19,19:50:42,10.07
2024-12-19,19:50:55,10.02
2024-12-19,19:51:07,10.06
2024-12-19,19:51:19,10.03
2024-12-19,19:51:31,10.07
2024-12-19,19:51:43,10.05
2024-12-19,19:51:55,10.01
2024-12-19,19:52:07,10.07
2024-12-19,19:52:19,10.06
2024-12-19,19:52:31,10.03
2024-12-19,19:52:43,10.08
2024-12-19,19:52:55,10.08
2024-12-19,19:53:07,10.07
2024-12-19,19:53:19,10.02
2024-12-19,19:53:31,10.06
2024-12-19,19:53:43,10.03
2024-12-19,19:53:55,10.04
2024-12-19,19:54:07,10.02
2024-12-19,19:54:19,10.06
2024-12-19,19:54:31,10.04
2024-12-19,19:54:43,10.04
2024-12-19,19:54:55,10.06
2024-12-19,19:55:08,10.01
2024-12-19,19:55:20,10.04
2024-12-19,19:55:32,10.07
2024-12-19,19:55:44,10.02
2024-12-19,19:55:56,10.01
2024-12-19,19:56:08,10.08
2024-12-19,19:56:20,10.07
2024-12-19,19:56:32,10.00
2024-12-19,19:56:44,10.07
2024-12-19,19:56:56,10.05
2024-12-19,19:57:08,10.00
2024-12-19,19:57:20,10.06
2024-12-19,19:57:32,10.06
2024-12-19,19:57:44,10.03
2024-12-19,19:57:56,10.05
2024-12-19,19:58:08,10.05
2024-12-19,19:58:20,10.04
2024-12-19,19:58:32,10.02
2024-12-19,19:58:44,10.04
2024-12-19,19:58:56,10.06
2024-12-19,19:59:08,10.03
2024-12-19,19:59:20,10.06
2024-12-19,19:59:33,10.01
2024-12-19,19:59:45,10.00
2024-12-19,19:59:57,10.01
2024-12-19,20:00:09,10.02
2024-12-19,20:00:21,10.01
2024-12-19,20:00:33,10.01
2024-12-19,20:00:45,10.02
2024-12-19,20:00:57,10.06
2024-12-19,20:01:09,10.06
2024-12-19,20:01:21,10.07
2024-12-19,20:01:33,10.02
2024-12-19,20:01:45,10.01
2024-12-19,20:01:57,10.04
2024-12-19,20:02:09,10.00
2024-12-19,20:02:21,10.07
2024-12-19,20:02:33,10.08
2024-12-19,20:02:45,10.06
2024-12-19,20:02:57,10.08
2024-12-19,20:03:09,10.03
2024-12-19,20:03:21,10.06
2024-12-19,20:03:33,10.08
2024-12-19,20:03:45,10.01
2024-12-19,20:03:57,10.02
2024-12-19,20:04:09,10.02
2024-12-19,20:04:21,10.05
2024-12-19,20:04:33,10.01
2024-12-19,20:04:45,10.01
2024-12-19,20:04:57,10.02
2024-12-19,20:05:09,10.03
2024-12-19,20:05:22,10.08
2024-12-19,20:05:34,10.06
2024-12-19,20:05:46,10.02
2024-12-19,20:05:58,10.02
2024-12-19,20:06:10,10.07
2024-12-19,20:06:22,10.02
2024-12-19,20:06:34,10.04
2024-12-19,20:06:46,10.04
2024-12-19,20:06:58,10.00
2024-12-19,20:07:10,10.04
2024-12-19,20:07:22,10.00
2024-12-19,20:07:34,10.06
2024-12-19,20:07:46,10.06
2024-12-19,20:07:58,10.05
2024-12-19,20:08:10,10.01
2024-12-19,20:08:22,10.07
2024-12-19,20:08:34,10.09
2024-12-19,20:08:46,10.03
2024-12-19,20:08:58,10.03
2024-12-19,20:09:10,10.05
2024-12-19,20:09:22,10.08
2024-12-19,20:09:34,10.07
2024-12-19,20:09:47,10.06
2024-12-19,20:09:59,10.00
2024-12-19,20:10:11,10.02
2024-12-19,20:10:23,10.08
2024-12-19,20:10:35,10.01
2024-12-19,20:10:47,10.07
2024-12-19,20:10:59,10.03
2024-12-19,20:11:11,10.06
2024-12-19,20:11:23,10.08
2024-12-19,20:11:35,10.04
2024-12-19,20:11:47,10.03
2024-12-19,20:11:59,10.06
2024-12-19,20:12:11,10.00
2024-12-19,20:12:23,10.06
2024-12-19,20:12:35,10.05
2024-12-19,20:12:47,10.06
2024-12-19,20:12:59,10.06
2024-12-19,20:13:11,10.06
2024-12-19,20:13:23,10.06
2024-12-19,20:13:35,10.07
2024-12-19,20:13:48,10.04
2024-12-19,20:14:00,10.05
2024-12-19,20:14:12,10.08
2024-12-19,20:14:24,10.02
2024-12-19,20:14:36,10.02
2024-12-19,20:14:48,10.03
2024-12-19,20:15:00,10.02
2024-12-19,20:15:12,10.05
2024-12-19,20:15:24,10.06
2024-12-19,20:15:36,10.02
2024-12-19,20:15:48,10.04
2024-12-19,20:16:00,10.02
2024-12-19,20:16:12,10.06
2024-12-19,20:16:24,10.07
2024-12-19,20:16:36,10.02
2024-12-19,20:16:48,10.07
2024-12-19,20:17:00,10.05
2024-12-19,20:17:12,10.01
2024-12-19,20:17:24,10.03
2024-12-19,20:17:36,10.01
2024-12-19,20:17:48,10.01
2024-12-19,20:18:00,10.01
2024-12-19,20:18:12,10.08
2024-12-19,20:18:24,10.02
2024-12-19,20:18:36,10.05
2024-12-19,20:18:48,10.05
2024-12-19,20:19:01,10.07
2024-12-19,20:19:13,10.05
2024-12-19,20:19:25,10.04
2024-12-19,20:19:37,10.06
2024-12-19,20:19:49,10.04
2024-12-19,20:20:01,10.05
2024-12-19,20:20:13,10.05
2024-12-19,20:20:25,10.05
2024-12-19,20:20:37,10.02
2024-12-19,20:20:49,10.05
2024-12-19,20:21:01,10.01
2024-12-19,20:21:13,10.05
2024-12-19,20:21:25,10.02
2024-12-19,20:21:37,10.08
2024-12-19,20:21:49,10.07
2024-12-19,20:22:01,10.02
2024-12-19,20:22:13,10.08
2024-12-19,20:22:25,10.07
2024-12-19,20:22:37,10.04
2024-12-19,20:22:49,10.06
2024-12-19,20:23:02,10.05
2024-12-19,20:23:14,10.01
2024-12-19,20:23:26,10.04
2024-12-19,20:23:38,10.05
2024-12-19,20:23:50,10.04
2024-12-19,20:24:02,10.06
2024-12-19,20:24:14,10.03
2024-12-19,20:24:26,10.07
2024-12-19,20:24:38,10.05
2024-12-19,20:24:50,10.05
2024-12-19,20:25:02,10.01
2024-12-19,20:25:14,10.08
2024-12-19,20:25:26,10.01
2024-12-19,20:25:38,10.04
2024-12-19,20:25:50,10.07
2024-12-19,20:26:02,10.06
2024-12-19,20:26:14,10.02
2024-12-19,20:26:26,10.06
2024-12-19,20:26:38,10.06
2024-12-19,20:26:50,10.04
2024-12-19,20:27:02,10.08
2024-12-19,20:27:15,10.07
2024-12-19,20:27:27,10.05
2024-12-19,20:27:39,10.02
2024-12-19,20:27:51,10.08
2024-12-19,20:28:03,10.07
2024-12-19,20:28:15,10.05
2024-12-19,20:28:27,10.06
2024-12-19,20:28:39,10.04
2024-12-19,20:28:51,10.01
2024-12-19,20:29:03,10.08
2024-12-19,20:29:15,10.00
2024-12-19,20:29:27,10.02
2024-12-19,20:29:39,10.06
2024-12-19,20:29:51,10.01
2024-12-19,20:30:03,10.08
2024-12-19,20:30:15,10.00
2024-12-19,20:30:27,10.00
2024-12-19,20:30:39,10.08
2024-12-19,20:30:51,10.05
2024-12-19,20:31:03,10.03
2024-12-19,20:31:15,10.02
2024-12-19,20:31:27,10.06
2024-12-19,20:31:39,10.01
2024-12-19,20:31:51,10.06
2024-12-19,20:32:04,10.07
2024-12-19,20:32:16,10.01
2024-12-19,20:32:28,10.07
2024-12-19,20:32:40,10.07
2024-12-19,20:32:52,10.01
2024-12-19,20:33:04,10.01
2024-12-19,20:33:16,10.03
2024-12-19,20:33:28,10.06
2024-12-19,20:33:40,10.02
2024-12-19,20:33:52,10.06
2024-12-19,20:34:04,10.03
2024-12-19,20:34:16,10.05
2024-12-19,20:34:28,10.07
2024-12-19,20:34:40,10.08
2024-12-19,20:34:52,10.07
2024-12-19,20:35:04,10.06
2024-12-19,20:35:16,10.06
2024-12-19,20:35:28,10.06
2024-12-19,20:35:40,10.02
2024-12-19,20:35:52,10.01
2024-12-19,20:36:04,10.07
2024-12-19,20:36:17,10.08
2024-12-19,20:36:29,10.01
2024-12-19,20:36:41,10.08
2024-12-19,20:36:53,10.07
2024-12-19,20:37:05,10.01
2024-12-19,20:37:17,10.03
2024-12-19,20:37:29,10.08
2024-12-19,20:37:41,10.04
2024-12-19,20:37:53,10.00
2024-12-19,20:38:05,10.07
2024-12-19,20:38:17,10.02
2024-12-19,20:38:29,10.06
2024-12-19,20:38:41,10.02
2024-12-19,20:38:53,10.08
2024-12-19,20:39:05,10.07
2024-12-19,20:39:17,10.03
2024-12-19,20:39:29,10.07
2024-12-19,20:39:41,10.05
2024-12-19,20:39:53,10.08
2024-12-19,20:40:06,10.05
2024-12-19,20:40:18,10.06
2024-12-19,20:40:30,10.06
2024-12-19,20:40:42,10.04
2024-12-19,20:40:54,10.04
2024-12-19,20:41:06,10.07
2024-12-19,20:41:18,10.04
2024-12-19,20:41:30,10.03
2024-12-19,20:41:42,10.05
2024-12-19,20:41:54,10.05
2024-12-19,20:42:06,10.05
2024-12-19,20:42:18,10.07
2024-12-19,20:42:30,10.05
2024-12-19,20:42:42,10.03
2024-12-19,20:42:54,10.01
2024-12-19,20:43:06,10.06
2024-12-19,20:43:18,10.07
2024-12-19,20:43:30,10.00
2024-12-19,20:43:42,10.03
2024-12-19,20:43:54,10.03
2024-12-19,20:44:06,10.01
2024-12-19,20:44:18,10.07
2024-12-19,20:44:31,10.01
2024-12-19,20:44:43,10.07
2024-12-19,20:44:55,10.06
2024-12-19,20:45:07,10.04
2024-12-19,20:45:19,10.07
2024-12-19,20:45:31,10.06
2024-12-19,20:45:43,10.06
2024-12-19,20:45:55,10.03
2024-12-19,20:46:07,10.01
2024-12-19,20:46:19,10.01
2024-12-19,20:46:31,10.01
2024-12-19,20:46:43,10.08
2024-12-19,20:46:55,10.06
2024-12-19,20:47:07,10.02
2024-12-19,20:47:19,10.03
2024-12-19,20:47:31,10.08
2024-12-19,20:47:43,10.01
2024-12-19,20:47:55,10.01
2024-12-19,20:48:07,10.05
2024-12-19,20:48:19,10.05
2024-12-19,20:48:31,10.01
2024-12-19,20:48:43,10.06
2024-12-19,20:48:55,10.01
2024-12-19,20:49:07,10.03
2024-12-19,20:49:19,10.01
2024-12-19,20:49:31,10.04
2024-12-19,20:49:44,10.03
2024-12-19,20:49:56,10.06
2024-12-19,20:50:08,10.01
2024-12-19,20:50:20,10.06
2024-12-19,20:50:32,10.01
2024-12-19,20:50:44,10.04
2024-12-19,20:50:56,10.04
2024-12-19,20:51:08,10.01
2024-12-19,20:51:20,10.06
2024-12-19,20:51:32,10.00
2024-12-19,20:51:44,10.06
2024-12-19,20:51:56,10.06
2024-12-19,20:52:08,10.05
2024-12-19,20:52:20,10.06
2024-12-19,20:52:32,10.07
2024-12-19,20:52:44,10.07
2024-12-19,20:52:56,10.07
2024-12-19,20:53:08,10.05
2024-12-19,20:53:20,10.04
2024-12-19,20:53:32,10.05
2024-12-19,20:53:44,10.03
2024-12-19,20:53:56,10.07
2024-12-19,20:54:09,10.01
2024-12-19,20:54:21,10.04
2024-12-19,20:54:33,10.03
2024-12-19,20:54:45,10.01
2024-12-19,20:54:57,10.03
2024-12-19,20:55:09,10.04
2024-12-19,20:55:21,10.01
2024-12-19,20:55:33,10.07
2024-12-19,20:55:45,10.04
2024-12-19,20:55:57,10.01
2024-12-19,20:56:09,10.07
2024-12-19,20:56:21,10.04
2024-12-19,20:56:33,10.06
2024-12-19,20:56:45,10.02
2024-12-19,20:56:57,10.07
2024-12-19,20:57:09,10.03
2024-12-19,20:57:21,10.03
2024-12-19,20:57:33,10.04
2024-12-19,20:57:45,10.06
2024-12-19,20:57:57,10.09
2024-12-19,20:58:09,10.04
2024-12-19,20:58:21,10.07
2024-12-19,20:58:33,10.06
2024-12-19,20:58:46,10.05
2024-12-19,20:58:58,10.00
2024-12-19,20:59:10,10.04
2024-12-19,20:59:22,10.08
2024-12-19,20:59:34,10.04
2024-12-19,20:59:46,10.02
2024-12-19,20:59:58,10.07
2024-12-19,21:00:10,10.04
2024-12-19,21:00:22,10.03
2024-12-19,21:00:34,10.07
2024-12-19,21:00:46,10.07
2024-12-19,21:00:58,10.07
2024-12-19,21:01:10,10.01
2024-12-19,21:01:22,10.02
2024-12-19,21:01:34,10.02
2024-12-19,21:01:46,10.06
2024-12-19,21:01:58,10.05
2024-12-19,21:02:10,10.04
2024-12-19,21:02:22,10.00
2024-12-19,21:02:34,10.00
2024-12-19,21:02:46,10.06
2024-12-19,21:02:58,10.09
2024-12-19,21:03:11,10.06
2024-12-19,21:03:23,10.09
2024-12-19,21:03:35,10.01
2024-12-19,21:03:47,10.06
2024-12-19,21:03:59,10.01
2024-12-19,21:04:11,10.01
2024-12-19,21:04:23,10.05
2024-12-19,21:04:35,10.07
2024-12-19,21:04:47,10.02
2024-12-19,21:04:59,10.02
2024-12-19,21:05:11,10.02
2024-12-19,21:05:23,10.05
2024-12-19,21:05:35,10.08
2024-12-19,21:05:47,10.06
2024-12-19,21:05:59,10.02
2024-12-19,21:06:11,10.06
2024-12-19,21:06:23,10.04
2024-12-19,21:06:35,10.06
2024-12-19,21:06:47,10.04
2024-12-19,21:06:59,10.08
2024-12-19,21:07:11,10.01
2024-12-19,21:07:23,10.08
2024-12-19,21:07:36,10.06
2024-12-19,21:07:48,10.04
2024-12-19,21:08:00,10.03
2024-12-19,21:08:12,10.04
2024-12-19,21:08:24,10.03
2024-12-19,21:08:36,10.06
2024-12-19,21:08:48,10.04
2024-12-19,21:09:00,10.06
2024-12-19,21:09:12,10.08
2024-12-19,21:09:24,10.00
2024-12-19,21:09:36,10.04
2024-12-19,21:09:48,10.07
2024-12-19,21:10:00,10.05
2024-12-19,21:10:12,10.01
2024-12-19,21:10:24,10.06
2024-12-19,21:10:36,10.01
2024-12-19,21:10:48,10.03
2024-12-19,21:11:00,10.04
2024-12-19,21:11:12,10.02
2024-12-19,21:11:24,10.03
2024-12-19,21:11:36,10.04
2024-12-19,21:11:48,10.02
2024-12-19,21:12:00,10.05
2024-12-19,21:12:12,10.00
2024-12-19,21:12:24,10.05
2024-12-19,21:12:37,10.04
2024-12-19,21:12:49,10.05
2024-12-19,21:13:01,10.04
2024-12-19,21:13:13,10.03
2024-12-19,21:13:25,10.05
2024-12-19,21:13:37,10.03
2024-12-19,21:13:49,10.01
2024-12-19,21:14:01,10.04
2024-12-19,21:14:13,10.04
2024-12-19,21:14:25,10.05
2024-12-19,21:14:37,10.05
2024-12-19,21:14:49,10.05
2024-12-19,21:15:01,10.00
2024-12-19,21:15:13,10.06
2024-12-19,21:15:25,10.06
2024-12-19,21:15:37,10.01
2024-12-19,21:15:49,10.03
2024-12-19,21:16:01,10.07
2024-12-19,21:16:13,10.03
2024-12-19,21:16:25,10.05
2024-12-19,21:16:37,10.05
2024-12-19,21:16:49,10.02
2024-12-19,21:17:01,10.03
2024-12-19,21:17:13,10.06
2024-12-19,21:17:25,10.04
2024-12-19,21:17:38,10.02
2024-12-19,21:17:50,10.03
2024-12-19,21:18:02,10.00
2024-12-19,21:18:14,10.05
2024-12-19,21:18:26,10.04
2024-12-19,21:18:38,10.04
2024-12-19,21:18:50,10.03
2024-12-19,21:19:02,10.03
2024-12-19,21:19:14,10.02
2024-12-19,21:19:26,10.06
2024-12-19,21:19:38,10.02
2024-12-19,21:19:50,10.08
2024-12-19,21:20:02,10.00
2024-12-19,21:20:14,10.00
2024-12-19,21:20:26,10.06
2024-12-19,21:20:38,10.04
2024-12-19,21:20:50,10.08
2024-12-19,21:21:02,10.04
2024-12-19,21:21:14,10.04
2024-12-19,21:21:26,10.04
2024-12-19,21:21:38,10.05
2024-12-19,21:21:50,10.05
2024-12-19,21:22:02,10.03
2024-12-19,21:22:14,10.04
2024-12-19,21:22:26,10.05
2024-12-19,21:22:38,10.00
2024-12-19,21:22:50,10.06
2024-12-19,21:23:03,10.05
2024-12-19,21:23:15,10.03
2024-12-19,21:23:27,10.05
2024-12-19,21:23:39,10.04
2024-12-19,21:23:51,10.05
2024-12-19,21:24:03,10.02
2024-12-19,21:24:15,10.07
2024-12-19,21:24:27,10.01
2024-12-19,21:24:39,10.01
2024-12-19,21:24:51,10.03
2024-12-19,21:25:03,10.03
2024-12-19,21:25:15,10.03
2024-12-19,21:25:27,10.05
2024-12-19,21:25:39,10.05
2024-12-19,21:25:51,10.03
2024-12-19,21:26:03,10.03
2024-12-19,21:26:15,10.04
2024-12-19,21:26:27,10.03
2024-12-19,21:26:39,10.06
2024-12-19,21:26:51,10.03
2024-12-19,21:27:03,10.05
2024-12-19,21:27:15,10.04
2024-12-19,21:27:27,10.06
2024-12-19,21:27:39,10.06
2024-12-19,21:27:52,10.06
2024-12-19,21:28:04,10.07
2024-12-19,21:28:16,10.01
2024-12-19,21:28:28,10.02
2024-12-19,21:28:40,10.04
2024-12-19,21:28:52,10.03
2024-12-19,21:29:04,10.05
2024-12-19,21:29:16,10.02
2024-12-19,21:29:28,10.06
2024-12-19,21:29:40,10.02
2024-12-19,21:29:52,10.02
2024-12-19,21:30:04,10.06
2024-12-19,21:30:16,10.04
2024-12-19,21:30:28,10.00
2024-12-19,21:30:40,10.04
2024-12-19,21:30:52,10.01
2024-12-19,21:31:04,10.03
2024-12-19,21:31:16,10.07
2024-12-19,21:31:28,10.05
2024-12-19,21:31:40,10.02
2024-12-19,21:31:52,10.03
2024-12-19,21:32:04,10.01
2024-12-19,21:32:16,10.06
2024-12-19,21:32:28,10.05
2024-12-19,21:32:40,10.03
2024-12-19,21:32:52,10.05
2024-12-19,21:33:05,10.03
2024-12-19,21:33:17,10.04
2024-12-19,21:33:29,10.08
2024-12-19,21:33:41,10.06
2024-12-19,21:33:53,10.01
2024-12-19,21:34:05,10.00
2024-12-19,21:34:17,10.03
2024-12-19,21:34:29,10.04
2024-12-19,21:34:41,10.07
2024-12-19,21:34:53,10.06
2024-12-19,21:35:05,10.03
2024-12-19,21:35:17,10.05
2024-12-19,21:35:29,10.03
2024-12-19,21:35:41,10.02
2024-12-19,21:35:53,10.05
2024-12-19,21:36:05,10.04
2024-12-19,21:36:17,10.01
2024-12-19,21:36:29,10.06
2024-12-19,21:36:41,10.03
2024-12-19,21:36:53,10.04
2024-12-19,21:37:05,10.06
2024-12-19,21:37:17,10.03
2024-12-19,21:37:29,10.03
2024-12-19,21:37:41,10.02
2024-12-19,21:37:53,10.01
2024-12-19,21:38:05,10.04
2024-12-19,21:38:17,10.06
2024-12-19,21:38:30,10.02
2024-12-19,21:38:42,10.06
2024-12-19,21:38:54,10.04
2024-12-19,21:39:06,10.04
2024-12-19,21:39:18,10.08
2024-12-19,21:39:30,10.02
2024-12-19,21:39:42,10.04
2024-12-19,21:39:54,10.01
2024-12-19,21:40:06,10.04
2024-12-19,21:40:18,10.03
2024-12-19,21:40:30,10.06
2024-12-19,21:40:42,10.04
2024-12-19,21:40:54,10.05
2024-12-19,21:41:06,10.06
2024-12-19,21:41:18,10.05
2024-12-19,21:41:30,10.03
2024-12-19,21:41:42,10.06
2024-12-19,21:41:54,10.03
2024-12-19,21:42:06,10.05
2024-12-19,21:42:18,10.07
2024-12-19,21:42:30,10.02
2024-12-19,21:42:42,10.03
2024-12-19,21:42:55,10.03
2024-12-19,21:43:07,10.06
2024-12-19,21:43:19,10.06
2024-12-19,21:43:31,10.05
2024-12-19,21:43:43,10.06
2024-12-19,21:43:55,10.04
2024-12-19,21:44:07,10.07
2024-12-19,21:44:19,10.04
2024-12-19,21:44:31,10.03
2024-12-19,21:44:43,10.03
2024-12-19,21:44:55,10.04
2024-12-19,21:45:07,10.04
2024-12-19,21:45:19,10.06
2024-12-19,21:45:31,10.02
2024-12-19,21:45:43,10.03
2024-12-19,21:45:55,10.07
2024-12-19,21:46:07,10.08
2024-12-19,21:46:19,10.03
2024-12-19,21:46:31,10.08
2024-12-19,21:46:43,10.02
2024-12-19,21:46:55,10.02
2024-12-19,21:47:08,10.02
2024-12-19,21:47:20,10.05
2024-12-19,21:47:32,10.03
2024-12-19,21:47:44,10.07
2024-12-19,21:47:56,10.04
2024-12-19,21:48:08,10.02
2024-12-19,21:48:20,10.05
2024-12-19,21:48:32,10.01
2024-12-19,21:48:44,10.07
2024-12-19,21:48:56,10.01
2024-12-19,21:49:08,10.05
2024-12-19,21:49:20,10.01
2024-12-19,21:49:32,10.05
2024-12-19,21:49:44,10.05
2024-12-19,21:49:56,10.01
2024-12-19,21:50:08,10.04
2024-12-19,21:50:20,10.06
2024-12-19,21:50:32,10.04
2024-12-19,21:50:44,10.08
2024-12-19,21:50:56,10.06
2024-12-19,21:51:08,10.01
2024-12-19,21:51:20,10.00
2024-12-19,21:51:32,10.01
2024-12-19,21:51:44,10.06
2024-12-19,21:51:56,10.08
2024-12-19,21:52:08,10.03
2024-12-19,21:52:21,10.07
2024-12-19,21:52:33,10.03
2024-12-19,21:52:45,10.02
2024-12-19,21:52:57,10.06
2024-12-19,21:53:09,10.04
2024-12-19,21:53:21,10.05
2024-12-19,21:53:33,10.01
2024-12-19,21:53:45,10.05
2024-12-19,21:53:57,10.08
2024-12-19,21:54:09,10.03
2024-12-19,21:54:21,10.04
2024-12-19,21:54:33,10.05
2024-12-19,21:54:45,10.05
2024-12-19,21:54:57,10.02
2024-12-19,21:55:09,10.02
2024-12-19,21:55:21,10.06
2024-12-19,21:55:33,10.02
2024-12-19,21:55:45,10.06
2024-12-19,21:55:57,10.02
2024-12-19,21:56:09,10.08
2024-12-19,21:56:21,10.06
2024-12-19,21:56:33,10.02
2024-12-19,21:56:45,10.07
2024-12-19,21:56:58,10.01
2024-12-19,21:57:10,10.06
2024-12-19,21:57:22,10.00
2024-12-19,21:57:34,10.07
2024-12-19,21:57:46,10.05
2024-12-19,21:57:58,10.01
2024-12-19,21:58:10,10.04
2024-12-19,21:58:22,10.07
2024-12-19,21:58:34,10.07
2024-12-19,21:58:46,10.03
2024-12-19,21:58:58,10.03
2024-12-19,21:59:10,10.06
2024-12-19,21:59:22,10.08
2024-12-19,21:59:34,10.08
2024-12-19,21:59:46,10.06
2024-12-19,21:59:58,10.07
2024-12-19,22:00:10,10.03
2024-12-19,22:00:22,10.06
2024-12-19,22:00:34,10.07
2024-12-19,22:00:47,10.05
2024-12-19,22:00:59,10.08
2024-12-19,22:01:11,10.04
2024-12-19,22:01:23,10.02
2024-12-19,22:01:35,10.03
2024-12-19,22:01:47,10.06
2024-12-19,22:01:59,10.03
2024-12-19,22:02:11,10.08
2024-12-19,22:02:23,10.05
2024-12-19,22:02:35,10.04
2024-12-19,22:02:47,10.04
2024-12-19,22:02:59,10.01
2024-12-19,22:03:11,10.08
2024-12-19,22:03:23,10.04
2024-12-19,22:03:35,10.05
2024-12-19,22:03:47,10.07
2024-12-19,22:03:59,10.08
2024-12-19,22:04:11,10.04
2024-12-19,22:04:23,10.07
2024-12-19,22:04:36,10.04
2024-12-19,22:04:48,10.08
2024-12-19,22:05:00,10.02
2024-12-19,22:05:12,10.06
2024-12-19,22:05:24,10.02
2024-12-19,22:05:36,10.06
2024-12-19,22:05:48,10.04
2024-12-19,22:06:00,10.06
2024-12-19,22:06:12,10.02
2024-12-19,22:06:24,10.08
2024-12-19,22:06:36,10.06
2024-12-19,22:06:48,10.03
2024-12-19,22:07:00,10.06
2024-12-19,22:07:12,10.04
2024-12-19,22:07:24,10.03
2024-12-19,22:07:36,10.02
2024-12-19,22:07:48,10.04
2024-12-19,22:08:00,10.03
2024-12-19,22:08:12,10.07
2024-12-19,22:08:24,10.05
2024-12-19,22:08:36,10.04
2024-12-19,22:08:48,10.05
2024-12-19,22:09:01,10.04
2024-12-19,22:09:13,10.05
2024-12-19,22:09:25,10.07
2024-12-19,22:09:37,10.03
2024-12-19,22:09:49,10.00
2024-12-19,22:10:01,10.05
2024-12-19,22:10:13,10.08
2024-12-19,22:10:25,10.07
2024-12-19,22:10:37,10.03
2024-12-19,22:10:49,10.06
2024-12-19,22:11:01,10.05
2024-12-19,22:11:13,10.05
2024-12-19,22:11:25,10.07
2024-12-19,22:11:37,10.05
2024-12-19,22:11:49,10.06
2024-12-19,22:12:01,10.01
2024-12-19,22:12:13,10.07
2024-12-19,22:12:25,10.04
2024-12-19,22:12:37,10.01
2024-12-19,22:12:49,10.05
2024-12-19,22:13:01,10.07
2024-12-19,22:13:14,10.07
2024-12-19,22:13:26,10.05
2024-12-19,22:13:38,10.07
2024-12-19,22:13:50,10.06
2024-12-19,22:14:02,10.01
2024-12-19,22:14:14,10.02
2024-12-19,22:14:26,10.01
2024-12-19,22:14:38,10.03
2024-12-19,22:14:50,10.05
2024-12-19,22:15:02,10.04
2024-12-19,22:15:14,10.07
2024-12-19,22:15:26,10.05
2024-12-19,22:15:38,10.07
2024-12-19,22:15:50,10.04
2024-12-19,22:16:02,10.06
2024-12-19,22:16:14,10.06
2024-12-19,22:16:26,10.03
2024-12-19,22:16:38,10.02
2024-12-19,22:16:50,10.02
2024-12-19,22:17:02,10.08
2024-12-19,22:17:14,10.01
2024-12-19,22:17:26,10.06
2024-12-19,22:17:39,10.05
2024-12-19,22:17:51,10.07
2024-12-19,22:18:03,10.03
2024-12-19,22:18:15,10.08
2024-12-19,22:18:27,10.05
2024-12-19,22:18:39,10.02
2024-12-19,22:18:51,10.03
2024-12-19,22:19:03,10.02
2024-12-19,22:19:15,10.01
2024-12-19,22:19:27,10.06
2024-12-19,22:19:39,10.08
2024-12-19,22:19:51,10.07
2024-12-19,22:20:03,10.07
2024-12-19,22:20:15,10.05
2024-12-19,22:20:27,10.07
2024-12-19,22:20:39,10.00
2024-12-19,22:20:51,10.07
2024-12-19,22:21:03,10.07
2024-12-19,22:21:15,10.00
2024-12-19,22:21:27,10.05
2024-12-19,22:21:39,10.05
2024-12-19,22:21:52,10.01
2024-12-19,22:22:04,10.02
2024-12-19,22:22:16,10.07
2024-12-19,22:22:28,10.03
2024-12-19,22:22:40,10.05
2024-12-19,22:22:52,10.01
2024-12-19,22:23:04,10.02
2024-12-19,22:23:16,10.00
2024-12-19,22:23:28,10.02
2024-12-19,22:23:40,10.03
2024-12-19,22:23:52,10.04
2024-12-19,22:24:04,10.01
2024-12-19,22:24:16,10.04
2024-12-19,22:24:28,10.02
2024-12-19,22:24:40,10.06
2024-12-19,22:24:52,10.06
2024-12-19,22:25:04,10.04
2024-12-19,22:25:16,10.05
2024-12-19,22:25:28,10.02
2024-12-19,22:25:40,10.05
2024-12-19,22:25:52,10.07
2024-12-19,22:26:04,10.03
2024-12-19,22:26:16,10.04
2024-12-19,22:26:28,10.01
2024-12-19,22:26:40,10.07
2024-12-19,22:26:52,10.01
2024-12-19,22:27:04,10.04
2024-12-19,22:27:16,10.04
2024-12-19,22:27:29,10.04
2024-12-19,22:27:41,10.07
2024-12-19,22:27:53,10.03
2024-12-19,22:28:05,10.07
2024-12-19,22:28:17,10.01
2024-12-19,22:28:29,10.05
2024-12-19,22:28:41,10.06
2024-12-19,22:28:53,10.01
2024-12-19,22:29:05,10.03
2024-12-19,22:29:17,10.03
2024-12-19,22:29:29,10.05
2024-12-19,22:29:41,10.06
2024-12-19,22:29:53,10.04
2024-12-19,22:30:05,10.01
2024-12-19,22:30:17,10.07
2024-12-19,22:30:29,10.04
2024-12-19,22:30:41,10.07
2024-12-19,22:30:53,10.01
2024-12-19,22:31:05,10.04
